fichier,date,heure_debut,heure_fin,quartier,duree_minutes,latitude,longitude,variante_geocodage
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Kiliba,120.0,0.4824,9.4041,dico:kiliba
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Charbonnages,120.0,0.4362,9.4462,dico:charbonnages
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Bel air,120.0,0.4442,9.446,dico:bel air
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Diba Diba,120.0,0.4362,9.4462,dico:diba diba
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Ondogo,120.0,0.4469,9.4645,dico:ondogo
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Ambowé,120.0,0.4456,9.4339,dico:ambowe
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Ecole Béret Vert,120.0,0.4411,9.4626,dico:ecole beret vert
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Z.I.Oloumi,120.0,0.38,9.471,patch:Z.I.Oloumi
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Sogatol,120.0,0.3673,9.4614,dico:sogatol
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Capal,120.0,0.3673,9.4614,dico:capal
planning_19_02_2026.JPG,19/02/2026,22h30,00h30,Soduco,120.0,0.3673,9.4614,dico:soduco
,,,,,,,,
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Lac bleu,120.0,0.4332,9.4454,dico:lac bleu
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Nouvelle cité,120.0,0.4316,9.4736,dico:nouvelle cite
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Lycée Koweit,120.0,0.429,9.4714,dico:lycee koweit
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Fin goudron,120.0,0.429,9.4714,dico:fin goudron
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Chantier Moderne,120.0,0.429,9.4714,dico:chantier moderne
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Carrefour GP,120.0,0.429,9.4714,dico:carrefour gp
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Montalier,120.0,0.4328,9.5045,dico:montalier
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Milong-Nsi,120.0,0.4328,9.5045,dico:milong-nsi
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Dragage,120.0,0.4363,9.4795,dico:dragage
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Prix Import Lalala,120.0,0.3706,9.4713,dico:prix import lalala
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,OPT,120.0,0.4019,9.4412,dico:opt
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,San Gel,120.0,0.4011,9.4338,dico:san gel
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Soduco,120.0,0.3673,9.4614,dico:soduco
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Décharge de Mindoubé,120.0,0.3742,9.5105,dico:decharge de mindoube
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Carrefour Labouba,120.0,0.3849,9.5014,dico:carrefour labouba
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Mindoubé 3,120.0,0.3849,9.5014,dico:mindoube 3
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Village Bakota,120.0,0.3849,9.5014,dico:village bakota
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Acaé plage,120.0,0.3817,9.4942,dico:acae plage
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,CDM,120.0,0.3817,9.4942,dico:cdm
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,CUSS,120.0,0.3817,9.4942,dico:cuss
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Cours des comptes,120.0,0.4258,9.4522,patch:Cours des comptes
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Résidence Divungui,120.0,0.4316,9.4736,dico:residence divungui
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Horizon nouveau,120.0,0.4316,9.4736,dico:horizon nouveau
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Lotissement SNI,120.0,0.5116,9.43,dico:lotissement sni
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Pont Nomba,120.0,0.3929,9.4589,patch:Pont Nomba
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Hôtel Casino,120.0,0.4301,9.4204,dico:hotel casino
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Owendo Razel,120.0,0.3377,9.4809,patch:Owendo Razel
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Ca m'étonne,120.0,0.3377,9.4809,patch:Ca m'étonne
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Aéroport,120.0,0.4615,9.4101,dico:aeroport
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Cité des ailes,120.0,0.4615,9.4101,dico:cite des ailes
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Asecna,120.0,0.4615,9.4101,dico:asecna
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Ambassade du Maroc,120.0,0.4301,9.4204,dico:ambassade du maroc
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Base 01,120.0,0.4419,9.4273,dico:base 01
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Camp de Gaulle,120.0,0.4419,9.4273,dico:camp de gaulle
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Ambassade des Etats-Unis,120.0,0.4301,9.4204,dico:ambassade des etats-unis
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Onomo Hôtel,120.0,0.4823,9.3958,dico:onomo hotel
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Hôtel Orchidée,120.0,0.4709,9.4022,dico:hotel orchidee
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Z.l.Oloumi,120.0,0.38,9.471,patch:Z.l.Oloumi
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Carrefour Léon MBA,120.0,0.3999,9.4502,dico:carrefour leon mba
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Camp de police,120.0,0.4002,9.4413,dico:camp de police
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,San Gel,120.0,0.4011,9.4338,dico:san gel
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Etat-Major FPN,120.0,0.4011,9.4338,dico:etat-major fpn
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,Eglise Sainte Marie,120.0,0.3999,9.4502,dico:eglise sainte marie
planning_20_02_2026.JPG,20/02/2026,00h30,02h30,SOGATRA,120.0,0.4019,9.4412,dico:sogatra
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Glass,120.0,0.3771,9.4533,dico:glass
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Imm. Chamoud,120.0,0.3859,9.4457,patch:Imm. Chamoud
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Centr'Affaires,120.0,0.3859,9.4457,dico:centr affaires
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Station Engen,120.0,0.3859,9.4457,dico:station engen
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Charbonnages,120.0,0.4362,9.4462,dico:charbonnages
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Bel air,120.0,0.4442,9.446,dico:bel air
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Diba Diba,120.0,0.4362,9.4462,dico:diba diba
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Ondogo,120.0,0.4469,9.4645,dico:ondogo
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Ambowé,120.0,0.4456,9.4339,dico:ambowe
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Ecole Béret Vert,120.0,0.4411,9.4626,dico:ecole beret vert
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Petit paris,120.0,0.3966,9.4501,dico:petit paris
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Derrière le stade,120.0,0.3966,9.4501,dico:derriere le stade
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Palais des sports,120.0,0.3949,9.453,dico:palais des sports
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Marché Mont-Bouë,120.0,0.395,9.456,dico_partiel:marche mont-bouet
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Z.l.Oloumi,120.0,0.38,9.471,patch:Z.l.Oloumi
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Sogatol,120.0,0.3673,9.4614,dico:sogatol
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Capal,120.0,0.3673,9.4614,dico:capal
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Soduco,120.0,0.3673,9.4614,dico:soduco
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Owendo petit village,120.0,0.3377,9.4809,dico:owendo petit village
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Rougier,120.0,0.3377,9.4809,dico:rougier
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Cim Gabon,120.0,0.3377,9.4809,dico:cim gabon
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,LTNOB,120.0,0.3377,9.4809,dico:ltnob
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Cité Comilog,120.0,0.3377,9.4809,dico:cite comilog
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Cité Setrag,120.0,0.3696,9.7448,dico:cite setrag
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Awoungou,120.0,0.3155,9.5084,dico:awoungou
planning_20_02_2026.JPG,20/02/2026,02h30,04h30,Alénakiri,120.0,0.3155,9.5084,dico:alenakiri
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Port mole,120.0,0.3228,9.4973,patch:Port mole
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Montagne Sainte,120.0,0.3969,9.4439,dico:montagne sainte
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,La foire,120.0,0.3969,9.4439,dico:la foire
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Airtel Gabon,120.0,0.3958,9.4407,dico:airtel gabon
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Téléafrica,120.0,0.3958,9.4407,dico:teleafrica
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Michel Dirat,120.0,0.3958,9.4407,dico:michel dirat
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Sotéga,120.0,0.4202,9.4565,dico:sotega
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cité Mébiame,120.0,0.4202,9.4565,dico:cite mebiame
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Nzeng-Ayong chez les soeurs,120.0,0.4218,9.4787,dico:nzeng-ayong chez les soeurs
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cité de la caisse,120.0,0.417,9.4713,dico:cite de la caisse
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Hôtel de la CAN,120.0,0.4196,9.4848,dico:hotel de la can
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Sibang 3,120.0,0.4124,9.4945,dico:sibang 3
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cité de la démocratie,120.0,0.4124,9.4945,dico:cite de la democratie
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Mairie du 6eme,120.0,0.424,9.4716,dico:mairie du 6eme
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Rond-point de Nzeng-Ayong,120.0,0.4218,9.4787,dico:rond-point de nzeng-ayong
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Owendo petit village,120.0,0.3377,9.4809,dico:owendo petit village
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Rougier,120.0,0.3377,9.4809,dico:rougier
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cim Gabon,120.0,0.3377,9.4809,dico:cim gabon
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cité Comilog,120.0,0.3377,9.4809,dico:cite comilog
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cité Setrag,120.0,0.3696,9.7448,dico:cite setrag
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Awoungou,120.0,0.3155,9.5084,dico:awoungou
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Alénakiri,120.0,0.3155,9.5084,dico:alenakiri
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Petit paris,120.0,0.3966,9.4501,dico:petit paris
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Derrière le stade,120.0,0.3966,9.4501,dico:derriere le stade
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Palais des sports,120.0,0.3949,9.453,dico:palais des sports
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Marché Mont-Bouët,120.0,0.395,9.456,dico:marche mont-bouet
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Aéroport,120.0,0.4615,9.4101,dico:aeroport
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Cité des ailes,120.0,0.4615,9.4101,dico:cite des ailes
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Asecna,120.0,0.4615,9.4101,dico:asecna
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Ambassade du Maroc,120.0,0.4301,9.4204,dico:ambassade du maroc
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Base 01,120.0,0.4419,9.4273,dico:base 01
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Camp de Gaulle,120.0,0.4419,9.4273,dico:camp de gaulle
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Ambassade des Etats-Unis,120.0,0.4301,9.4204,dico:ambassade des etats-unis
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Onomo Hôtel,120.0,0.4823,9.3958,dico:onomo hotel
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_20_02_2026.JPG,20/02/2026,10h30,12h30,Hôtel Orchidée,120.0,0.4709,9.4022,dico:hotel orchidee
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,A côté de la mairie,120.0,0.5219,9.3929,dico:a cote de la mairie
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Rond-point du stade,120.0,0.5219,9.3929,dico:rond-point du stade
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Hôtel 100 chambres,120.0,0.5219,9.3929,dico:hotel 100 chambres
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Avorbam,120.0,0.5091,9.3904,dico:avorbam
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Derrière le stade de l'amitié,120.0,0.3966,9.4501,dico:derriere le stade de l amitie
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Angondjé,120.0,0.5116,9.43,dico:angondje
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Mveng-Ayong,120.0,0.5116,9.43,dico:mveng-ayong
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Prix Import Lalala,120.0,0.3706,9.4713,dico:prix import lalala
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,OPT,120.0,0.4019,9.4412,dico:opt
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,San Gel,120.0,0.4011,9.4338,dico:san gel
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Soduco,120.0,0.3673,9.4614,dico:soduco
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Décharge de Mindoubé,120.0,0.3742,9.5105,dico:decharge de mindoube
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Carrefour Labouba,120.0,0.3849,9.5014,dico:carrefour labouba
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Mindoubé 3,120.0,0.3849,9.5014,dico:mindoube 3
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Village Bakota,120.0,0.3849,9.5014,dico:village bakota
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Z.I.Oloumi,120.0,0.38,9.471,patch:Z.I.Oloumi
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,CEDOC,120.0,0.38,9.471,dico:cedoc
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,TABELEC,120.0,0.38,9.471,dico:tabelec
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Boulingui de Plaine Niger,120.0,0.3763,9.4613,dico:boulingui de plaine niger
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,ONDIMBA,120.0,0.372,9.4636,dico:ondimba
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Belle-vue marché ASSELE,120.0,0.372,9.4636,dico_partiel:marche assele
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Usine SATOGA,120.0,0.3377,9.4809,dico_partiel:satoga
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Pont d'Akébé,120.0,0.3929,9.4589,dico:pont d akebe
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,SNI Likouala,120.0,0.3929,9.4589,dico_partiel:la sni likouala
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Akébé frontière,120.0,0.3929,9.4589,dico:akebe frontiere
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Akébé Poteau,120.0,0.3929,9.4589,dico:akebe poteau
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Akébé ville,120.0,0.3929,9.4589,dico:akebe ville
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Eglise de Likouala,120.0,0.3929,9.4605,dico:eglise de likouala
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Camp Baraka,120.0,0.3763,9.4613,dico:camp baraka
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Plaine Niger,120.0,0.3763,9.4613,dico:plaine niger
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Okala Mikolongo,120.0,0.4824,9.4041,dico:okala mikolongo
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Alibandeng,120.0,0.5116,9.43,patch:Alibandeng
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Village artisanal,120.0,0.3867,9.4469,dico:village artisanal
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Ecole d'Okala,120.0,0.4824,9.4041,dico:ecole d okala
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Derrière l'aéroport,120.0,0.4615,9.4101,dico:derriere l aeroport
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Kiliba,120.0,0.4824,9.4041,dico:kiliba
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Rond-point du PK12,120.0,0.4056,9.4744,dico:rond-point du pk12
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Hôtel du stade,120.0,0.3967,9.4463,dico:hotel du stade
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Lycée technique de Bikélé,120.0,0.4161,9.5504,dico:lycee technique de bikele
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,San Gel Bikélé,120.0,0.4161,9.5504,dico:san gel bikele
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Derrière l'hôpital de Melen,120.0,0.4109,9.4966,dico:derriere l hopital de melen
planning_20_02_2026.JPG,20/02/2026,12h30,14h30,Nationale 1,120.0,0.4109,9.4966,dico:nationale 1
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Glass,120.0,0.3771,9.4533,dico:glass
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Imm. Chamoud,120.0,0.3859,9.4457,patch:Imm. Chamoud
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Centr'Affaires,120.0,0.3859,9.4457,dico:centr affaires
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Station Engen,120.0,0.3859,9.4457,dico:station engen
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Cocotiers,120.0,0.4127,9.4496,dico_partiel:cocotier
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Palais de justice,120.0,0.4258,9.4522,dico:palais de justice
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Mbolo,120.0,0.4258,9.4522,dico:mbolo
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Institut Français,120.0,0.4075,9.4387,dico:institut francais
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Ministère des Eaux et Forêts,120.0,0.4089,9.4404,dico:ministere des eaux et forets
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Hôtel de ville Libreville,120.0,0.4089,9.4404,dico:hotel de ville libreville
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Lac bleu,120.0,0.4332,9.4454,dico:lac bleu
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Nouvelle cité,120.0,0.4316,9.4736,dico:nouvelle cite
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Lycée Koweit,120.0,0.429,9.4714,dico:lycee koweit
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Fin goudron,120.0,0.429,9.4714,dico:fin goudron
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Chantier Moderne,120.0,0.429,9.4714,dico:chantier moderne
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,FCarrefour GP,120.0,0.429,9.4714,dico_partiel:carrefour gp
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Montalier,120.0,0.4328,9.5045,dico:montalier
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Milong-Nsi,120.0,0.4328,9.5045,dico:milong-nsi
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Dragage,120.0,0.4363,9.4795,dico:dragage
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Nkembo,120.0,0.4411,9.4626,dico:nkembo
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,La Peyrie,120.0,0.405,9.445,dico:la peyrie
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Sotéga,120.0,0.4202,9.4565,dico:sotega
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Atong-Abé,120.0,0.4086,9.4484,dico:atong-abe
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Cocotier,120.0,0.4127,9.4496,dico:cocotier
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Atsibe-Ntsos,120.0,0.4127,9.4496,dico:atsibe-ntsos
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Kinguélé,120.0,0.4005,9.4724,dico:kinguele
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Promo Gabon,120.0,0.4066,9.4556,dico:promo gabon
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,La Campagne,120.0,0.4066,9.4556,dico:la campagne
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Hôtel chinois,120.0,0.4419,9.4273,dico:hotel chinois
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Imm. Foberd,120.0,0.4009,9.4336,dico_partiel:foberd
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Cité Damas,120.0,0.3851,9.4793,dico:cite damas
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Prix Import Damas,120.0,0.3851,9.4793,dico:prix import damas
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Ecole EMG,120.0,0.3817,9.4942,dico:ecole emg
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Mindoubé 2,120.0,0.3817,9.4942,dico:mindoube 2
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Route du Cap,120.0,0.5097,9.3712,dico:route du cap
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Avorbam,120.0,0.5091,9.3904,dico:avorbam
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,ISTA,120.0,0.5097,9.3712,dico:ista
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Marina,120.0,0.5097,9.3712,dico:marina
planning_20_02_2026.JPG,20/02/2026,14h30,16h30,Entrée de la GR,120.0,0.5097,9.3712,dico:entree de la gr
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Acaé plage,120.0,0.3817,9.4942,dico:acae plage
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,CDM,120.0,0.3817,9.4942,dico:cdm
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,CUSS,120.0,0.3817,9.4942,dico:cuss
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Cours des comptes,120.0,0.4258,9.4522,patch:Cours des comptes
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Résidence Divungui,120.0,0.4316,9.4736,dico:residence divungui
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Horizon nouveau,120.0,0.4316,9.4736,dico:horizon nouveau
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Lotissement SNI,120.0,0.5116,9.43,dico:lotissement sni
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Pont Nomba,120.0,0.3929,9.4589,patch:Pont Nomba
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Hôtel Casino,120.0,0.4301,9.4204,dico:hotel casino
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Owendo Razel,120.0,0.3377,9.4809,patch:Owendo Razel
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Ca m'étonne,120.0,0.3377,9.4809,patch:Ca m'étonne
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Z.l.Oloumi,120.0,0.38,9.471,patch:Z.l.Oloumi
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Sogatol,120.0,0.3673,9.4614,dico:sogatol
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Capal,120.0,0.3673,9.4614,dico:capal
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Soduco,120.0,0.3673,9.4614,dico:soduco
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Carrefour Léon MBA,120.0,0.3999,9.4502,dico:carrefour leon mba
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Camp de police,120.0,0.4002,9.4413,dico:camp de police
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,San Gel,120.0,0.4011,9.4338,dico:san gel
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Etat-Major FPN,120.0,0.4011,9.4338,dico:etat-major fpn
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Eglise Sainte Marie,120.0,0.3999,9.4502,dico:eglise sainte marie
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,SOGATRA,120.0,0.4019,9.4412,dico:sogatra
planning_20_02_2026.JPG,20/02/2026,16h30,18h30,Glass,120.0,0.3771,9.4533,dico:glass
